image,power_mse_classic,power_mse_deep,cosine_power_classic,cosine_power_deep,cum_mse_classic,cum_mse_deep,low_mse_classic,mid_mse_classic,high_mse_classic,low_mse_deep,mid_mse_deep,high_mse_deep,dk50_classic,dk80_classic,dk50_deep,dk80_deep
253055,1.445726413463083e-12,1.8266910243761636e-12,0.9999999999793633,0.99999999984837,1.4142997233243102e-06,6.458377946802512e-07,1.438303081227931e-11,8.033652545961897e-15,4.716373972012488e-17,1.8201696165934747e-11,6.578469363961164e-16,4.235200293573968e-17,0.0,0.0,0.0,0.0
260058,2.1979033516896695e-12,5.007541105909474e-13,0.9999999999542954,0.9999999999547375,1.7716317595154916e-06,9.897383939231067e-07,2.1884767197034155e-11,6.054794771527635e-15,5.263243621618525e-17,4.986608860627491e-12,1.123265722854219e-15,4.974930352656696e-17,0.0,0.0,0.0,0.0
271035,5.3732987437504244e-11,5.358080094413196e-11,0.9999999998335177,0.9999999971263046,4.980895167504121e-05,1.167658769265095e-05,5.343331857857655e-10,3.7942506309899524e-13,9.360531701584328e-16,5.339038495913373e-10,1.741987973355642e-14,7.227043751986465e-16,0.0,0.0,0.0,0.0
285079,5.038867252164319e-10,2.5850979839144107e-10,0.999999998793873,0.9999999872789659,0.000532818908208247,0.0001666014196563992,5.007866603628884e-09,4.501407283494587e-12,2.0383235286648755e-14,2.5752904970011153e-09,2.646796543077634e-13,1.6723708725015513e-14,0.0,-2.819965129025508,0.0,-1.458310472941799
291000,5.50978554029079e-11,5.6531184491237656e-11,0.9999999999222636,0.9999999955604262,0.00033857122395963813,0.00023977668090036482,5.474143373421791e-10,5.129387536592174e-13,2.115510200920929e-14,5.628543953633519e-10,1.2853053258363268e-13,2.0654754312152675e-14,0.0,0.0,0.0,0.0
295087,6.003690204549311e-11,1.910442995368235e-10,0.9999999997241967,0.9999999857175189,0.00016501749429374783,0.0001010971130355526,5.969218129682143e-10,4.4126307575358576e-13,8.966436695605601e-15,1.9035594030884718e-09,8.166127607320089e-14,8.577590415958992e-15,0.0,0.0,0.0,0.0
296007,2.975848811408075e-12,9.157854719122468e-14,0.9999999999831214,0.9999999999904486,4.4278268760347045e-06,2.9447783280311487e-06,2.962287887521307e-11,1.0660152450556218e-14,1.7084494878562237e-16,9.035220728550366e-13,2.699874356934672e-15,1.6959544203447032e-16,0.0,0.0,0.0,0.0
296059,6.035905807687813e-11,3.2901655282672105e-12,0.9999999994383737,0.9999999997820108,3.2781774746940095e-05,1.3266021601104472e-05,6.011314242560733e-10,1.2289796531463296e-13,1.5366653764416705e-15,3.2757894406426474e-11,7.602072724201263e-15,1.2643638377521034e-15,0.0,0.0,0.0,0.0
299086,5.683221063151883e-12,6.767237428693488e-13,0.9999999999815331,0.9999999999562008,1.5313505152155102e-05,8.292419717161694e-06,5.651529318821558e-11,3.917187492241991e-14,5.780893176643171e-16,6.724899164228813e-12,5.257532016134287e-15,5.446542945270687e-16,0.0,0.0,0.0,0.0
300091,7.340603487992871e-11,2.1975191358337937e-10,0.9999999997758072,0.9999999834869449,9.424766856025759e-05,3.713629270711917e-05,7.299317380883309e-10,5.253809091711505e-13,3.578695529865567e-15,2.189791871625133e-09,4.3843271942165013e-14,3.0487363142482607e-15,0.0,0.0,0.0,0.0
302008,2.1051406566595573e-09,5.719626766699756e-10,0.999999991216854,0.9999999643947755,0.00036909513911602784,2.7374788039979466e-06,2.077387261685628e-08,6.830956757069475e-11,2.3924154437306983e-15,5.699751379048233e-09,4.981023864498499e-14,5.236319885912932e-16,-0.19404674734579253,-1.5575031890541369,-0.0030796326585883493,-0.0621758912439514
304034,2.6611334237266875e-10,7.86484222778108e-11,0.9999999994545389,0.9999999949078315,0.0004297244652365074,0.00020678457286216813,2.642320656716653e-09,3.1808150326070495e-12,1.584850455350239e-14,7.82448436064344e-10,4.1137650348935293e-13,1.5113880793568187e-14,0.0,-0.5501547837106207,0.0,-0.5501547837106207
304074,1.4411448048387546e-10,3.926424239937658e-11,0.9999999995808322,0.9999999981084979,0.0001613379433053019,6.929803716822125e-05,1.4335255245233574e-09,8.719207820993461e-13,5.740135922286862e-15,3.9098376103055215e-10,9.125447120495626e-14,5.2186504125495926e-15,0.0,0.0,0.0,0.0
306005,5.677886821172367e-10,7.937980929272451e-10,0.9999999950055437,0.9999999474869405,0.00014871504444961996,5.350180595544512e-05,5.65245288549508e-09,1.9349060581890267e-12,8.480163370596825e-15,7.910077057723688e-09,1.6221857145432996e-13,7.564692611002184e-15,0.0,-0.4299131252115391,0.0,-0.15583920595372414
3096,3.44622883517515e-12,4.2233461383444853e-13,0.9999999999852274,0.9999999999804619,1.6836899291455087e-06,9.881937247323334e-08,3.430688906886256e-11,1.2157557354030554e-14,1.5361626663301122e-17,4.20838254273937e-12,1.2308817797518149e-16,5.234244184558741e-18,0.0,0.0,0.0,0.0
