freq_radius,gt_avg,classical_avg,deep_avg
0.0,1.0,1.0,1.0
0.5845845845845846,0.4271710938460165,0.42991041233222943,0.4299718901664166
1.1691691691691692,0.0698271491363544,0.07363446438997938,0.07371725506104874
1.7537537537537538,0.008588981974841918,0.010398497560352835,0.010448207928190543
2.3383383383383385,0.00403299310104989,0.004882722544867957,0.004909376723818917
2.922922922922923,0.0024522741879303314,0.0030103330046231886,0.0030269110324339025
3.5075075075075075,0.0017281469386796913,0.0021573302891883224,0.0021690423034452515
4.092092092092092,0.0013030674124174344,0.0016379155475114474,0.001646839937533796
4.676676676676677,0.0010212161621856025,0.0013038962522711225,0.001311391172923909
5.261261261261262,0.0008195299175276891,0.0010536940361824195,0.0010600568063578533
5.845845845845846,0.0006544335073022508,0.000837963313807851,0.0008430680135979846
6.430430430430431,0.0005449215871062477,0.0006995432512910429,0.0007036088689308687
7.015015015015015,0.000470414888883229,0.0006086590796076385,0.0006119942093707367
7.5995995995996,0.0004178355705160963,0.00053794103807273,0.0005409558308154134
8.184184184184184,0.00037448472925389215,0.00047601672634184133,0.0004787939334219823
8.76876876876877,0.00033716273163481405,0.000425979426232364,0.00042838453813387467
9.353353353353354,0.00029757913936262373,0.00037606954044186165,0.0003781533697978919
9.937937937937939,0.0002597803568878829,0.0003292643249085769,0.00033111927365616576
10.522522522522523,0.00024253216683054537,0.00030549855514218696,0.00030727371452404534
11.107107107107108,0.0002318515097945784,0.000288681369316592,0.0002904020331749876
11.691691691691693,0.00021737104687278444,0.0002695840738375659,0.00027113209944995065
12.276276276276278,0.0002007336198836595,0.00024868014308675494,0.0002500922928873376
12.860860860860862,0.0001833384167859462,0.00022497297454725522,0.0002263042288539154
13.445445445445447,0.0001684279435452851,0.00020777272269150227,0.00020899296264613798
14.03003003003003,0.00015485753675010768,0.0001931162558524601,0.0001942245075526131
14.614614614614615,0.00014747271726039073,0.00018157223216841957,0.00018262354425517148
15.1991991991992,0.0001386519383336012,0.00016982989629163735,0.0001708253848124593
15.783783783783784,0.00012816178441022735,0.00015711277798749937,0.00015805187453650307
16.36836836836837,0.00011952486785648415,0.0001447052366436659,0.0001455987340615643
16.952952952952955,0.000111933015616252,0.00013368900538571617,0.0001345434440266919
17.53753753753754,0.00010499146175095682,0.00012591047130322677,0.00012672779841159078
18.122122122122125,9.784041253343593e-05,0.0001185520191307968,0.00011932713029515881
18.706706706706708,9.418050496745557e-05,0.00011349564053594881,0.00011423783870730468
19.29129129129129,8.627354837572132e-05,0.00010332821558948805,0.00010401889571904351
19.875875875875877,7.907681505055279e-05,9.385815484716894e-05,9.451195777163811e-05
20.46046046046046,7.187175102801823e-05,8.603106480432665e-05,8.66429052600829e-05
21.045045045045047,6.719835086781358e-05,8.094557709389296e-05,8.153353814837262e-05
21.62962962962963,6.348279767777737e-05,7.534719331478037e-05,7.593136354538545e-05
22.214214214214216,6.096341467345781e-05,7.128487417804914e-05,7.187375594876713e-05
22.7987987987988,5.817358587266218e-05,6.843378341014573e-05,6.902030618657966e-05
23.383383383383386,5.4197549303871835e-05,6.372100842063151e-05,6.427899751183803e-05
23.96796796796797,4.9291357077076315e-05,5.736409452499372e-05,5.787999825471486e-05
24.552552552552555,4.673994981781103e-05,5.419329638969686e-05,5.4708281912946883e-05
25.137137137137138,4.544987725722827e-05,5.218346336878844e-05,5.2699570768214835e-05
25.721721721721725,4.409587023264358e-05,5.035789979310694e-05,5.086220155604372e-05
26.306306306306308,4.1736054134044125e-05,4.759983479035227e-05,4.8094816464367825e-05
26.890890890890894,3.83728693449973e-05,4.369309748337959e-05,4.417988757843854e-05
27.475475475475477,3.612906495055885e-05,4.127468850702417e-05,4.1747899131109124e-05
28.06006006006006,3.465737816405135e-05,3.9432860816315674e-05,3.989366986235543e-05
28.644644644644647,3.3002132418400775e-05,3.7327577748350135e-05,3.777949823539267e-05
29.22922922922923,3.136214703858907e-05,3.523348768161236e-05,3.568591633780521e-05
29.813813813813816,2.9730929468506374e-05,3.323932800674631e-05,3.370038399851204e-05
30.3983983983984,2.8453893179489703e-05,3.185124789934831e-05,3.2313149620474797e-05
30.982982982982985,2.7967158759825028e-05,3.112869607948788e-05,3.1587714692121274e-05
31.56756756756757,2.7164062216234795e-05,2.9903291268523062e-05,3.0361103433026327e-05
32.152152152152155,2.6169317027505728e-05,2.867388139560107e-05,2.9132126499027492e-05
32.73673673673674,2.4746347120034834e-05,2.735858935910268e-05,2.782613508540498e-05
33.32132132132132,2.3646993402349618e-05,2.60806708924799e-05,2.6553368558612108e-05
33.90590590590591,2.3159470654715017e-05,2.5044850219621164e-05,2.552348928909893e-05
34.490490490490494,2.2335421196558814e-05,2.409088406762642e-05,2.458563024918502e-05
35.07507507507508,2.1861814257471595e-05,2.359430454584948e-05,2.4105413938918797e-05
35.65965965965966,2.133290651357598e-05,2.2776042543555416e-05,2.3281490548379504e-05
36.24424424424425,2.100628148648868e-05,2.2208100848987288e-05,2.2707619314575776e-05
36.82882882882883,1.9898632030935514e-05,2.093552131603067e-05,2.1423545988390765e-05
37.413413413413416,1.9638703133243382e-05,2.0509383514592493e-05,2.1008937037490416e-05
37.997997997998,1.9144943921446907e-05,1.9995389862169106e-05,2.0513395476588433e-05
38.58258258258258,1.8450391312883787e-05,1.918143521369414e-05,1.972949351462127e-05
39.16716716716717,1.7426857428621253e-05,1.8077585470986833e-05,1.8636758141278627e-05
39.751751751751755,1.6616065001197673e-05,1.7106081796023143e-05,1.764274601632192e-05
40.33633633633634,1.604692660476949e-05,1.6425009897504955e-05,1.6951860903396763e-05
40.92092092092092,1.545092336506377e-05,1.580437810158951e-05,1.6327930594380182e-05
41.50550550550551,1.5003425490997325e-05,1.53023483829161e-05,1.584034475605002e-05
42.090090090090094,1.4479928957906382e-05,1.4742402143091756e-05,1.529267642050787e-05
42.67467467467468,1.430767047030625e-05,1.4319744992912197e-05,1.4872570969536695e-05
43.25925925925926,1.381376945576497e-05,1.3634292196197012e-05,1.4191717848177638e-05
43.84384384384385,1.3102712588298806e-05,1.2846555229439169e-05,1.3415372556089089e-05
44.42842842842843,1.2503072528445613e-05,1.2261504329647922e-05,1.286225283946052e-05
45.013013013013015,1.214156038695917e-05,1.191424874341e-05,1.2560693964387367e-05
45.5975975975976,1.1962526729092917e-05,1.1562028684363643e-05,1.2240855862005778e-05
46.18218218218219,1.1682021467440899e-05,1.1132743690918517e-05,1.1821286073981257e-05
46.76676676676677,1.0993834452806101e-05,1.0472765206757613e-05,1.1120555745335676e-05
47.351351351351354,1.0658451378811324e-05,1.0062961016095076e-05,1.0691339771696797e-05
47.93593593593594,1.0588524131406185e-05,9.839566545249752e-06,1.0467557341286397e-05
48.52052052052052,1.0126520045385811e-05,9.416888564605674e-06,1.006435052027756e-05
49.10510510510511,9.762383980573958e-06,9.047168073859206e-06,9.712693924937188e-06
49.68968968968969,9.747351626526476e-06,8.931689388965628e-06,9.592447073374668e-06
50.274274274274276,9.668496139517417e-06,8.768786714812402e-06,9.441035176914133e-06
50.85885885885886,9.459606171398623e-06,8.509390810852724e-06,9.20953808992737e-06
51.44344344344345,9.247489405702392e-06,8.239419387346774e-06,8.98615288133571e-06
52.02802802802803,9.02277841687672e-06,7.942093668408839e-06,8.73485987221488e-06
52.612612612612615,8.876826477783464e-06,7.67007679694134e-06,8.484589356801999e-06
53.1971971971972,8.576654008463773e-06,7.300093661191041e-06,8.122795521980372e-06
53.78178178178179,8.212793823578071e-06,6.905887809366418e-06,7.724224715597919e-06
54.36636636636637,7.819463216457963e-06,6.602405118902743e-06,7.394762262510955e-06
54.950950950950954,7.553633570905789e-06,6.41746261388603e-06,7.1744980612578615e-06
55.53553553553554,7.298190022112557e-06,6.146213647692677e-06,6.905061485055823e-06
56.12012012012012,7.111063585725924e-06,5.911030439704443e-06,6.685811828148958e-06
56.70470470470471,7.011841887801453e-06,5.7538633202058705e-06,6.5534969827700905e-06
57.28928928928929,6.970753678370756e-06,5.640077096373133e-06,6.453366472504988e-06
57.873873873873876,7.006372494058871e-06,5.579868857692811e-06,6.395777860284727e-06
58.45845845845846,6.821503314566079e-06,5.410597679263967e-06,6.242482607408679e-06
59.04304304304305,6.609296721048429e-06,5.239600851601794e-06,6.087840796623507e-06
59.62762762762763,6.484766396456702e-06,5.057443932218142e-06,5.907172800920241e-06
60.212212212212215,6.348565755514437e-06,4.869567658302274e-06,5.712865292389397e-06
60.7967967967968,6.168578499769663e-06,4.648372958746647e-06,5.4798862147907815e-06
61.38138138138139,6.045370866764698e-06,4.494053464175101e-06,5.322588505784994e-06
61.96596596596597,5.915949404148073e-06,4.3531042090668785e-06,5.1813984264353665e-06
62.550550550550554,5.723210373784369e-06,4.166611343107077e-06,4.998633287392752e-06
63.13513513513514,5.533189723499957e-06,3.985606332081302e-06,4.8284559767235245e-06
63.71971971971973,5.41059165473409e-06,3.868467923315342e-06,4.744413142459663e-06
64.30430430430431,5.341012472915607e-06,3.751215472322376e-06,4.641558918828943e-06
64.8888888888889,5.278966466647151e-06,3.617451442927001e-06,4.507071752395491e-06
65.47347347347348,5.170729743735931e-06,3.4821783846530554e-06,4.385494579052208e-06
66.05805805805807,5.043566451079283e-06,3.3499961432264316e-06,4.266435116646746e-06
66.64264264264264,4.934695936344009e-06,3.2426041194192228e-06,4.155568299943057e-06
67.22722722722723,4.806269943025969e-06,3.1335956255363845e-06,4.03556541764164e-06
67.81181181181182,4.657933226249657e-06,3.020956093005233e-06,3.919166410841457e-06
68.3963963963964,4.534911691754193e-06,2.9227018827178327e-06,3.835692412725095e-06
68.98098098098099,4.44541098735212e-06,2.841209274358282e-06,3.78153291491007e-06
69.56556556556556,4.379645129621119e-06,2.730548983388744e-06,3.660539126774073e-06
70.15015015015015,4.329735338580941e-06,2.6410898699985083e-06,3.5700376775806384e-06
70.73473473473474,4.18495025563501e-06,2.566021252846272e-06,3.512090388976452e-06
71.31931931931932,4.097842784111491e-06,2.4926851380044456e-06,3.450934574149294e-06
71.90390390390391,4.0513191896198305e-06,2.4173890137983224e-06,3.382388635902951e-06
72.4884884884885,4.041352018074438e-06,2.3612280305683512e-06,3.3301053958830605e-06
73.07307307307308,4.02978398236583e-06,2.303012835623891e-06,3.2741705106706852e-06
73.65765765765767,3.9103761920862245e-06,2.2001604499705987e-06,3.1492144632825222e-06
74.24224224224224,3.8171507903056316e-06,2.116533272631426e-06,3.0492019924711053e-06
74.82682682682683,3.765612829625704e-06,2.0534158198327503e-06,2.9773913321516735e-06
75.41141141141142,3.7104462504007304e-06,1.9971518233254508e-06,2.9229376520554915e-06
