image,power_mse_classic,power_mse_deep,cosine_power_classic,cosine_power_deep,cum_mse_classic,cum_mse_deep,low_mse_classic,mid_mse_classic,high_mse_classic,low_mse_deep,mid_mse_deep,high_mse_deep,dk50_classic,dk80_classic,dk50_deep,dk80_deep
img077,9.64515360356498e-12,3.3859067859920814e-10,0.9999999999540238,0.9999999578125319,0.0002113815318439252,0.00013673717901561668,9.558930970622383e-11,2.6986136113918705e-14,7.25018442421457e-16,3.358580912395836e-09,5.398006542244791e-15,6.998051759737352e-16,0.0,-0.21261988839586804,0.0,-0.16923704775085088
img078,2.1050014474798866e-11,5.717165885077343e-10,0.9999999993909812,0.999999909574735,0.0001896556433544385,5.54603887402351e-05,2.1025105351246065e-10,8.230574241628487e-14,3.630080321731897e-16,5.7171467730221285e-09,5.8325340484145625e-15,2.695078793885816e-16,0.0,-0.12732153244414868,0.0,-0.04519058600571246
img079,6.8872279742205705e-12,2.98561908613387e-12,0.9999999999797652,0.9999999996953705,0.00012665542037960392,4.18588352758741e-05,6.888900653629162e-11,2.9915293101988496e-14,1.9004394955525406e-16,2.989742645736703e-11,1.4963532093313437e-15,1.5427376068585594e-16,0.0,0.0,0.0,0.0
img080,6.465630573151391e-13,2.941290244804073e-13,0.9999999999900079,0.9999999999643757,2.64038059249687e-06,5.163735228265781e-07,6.443287510634307e-12,8.1775490104691e-16,1.3620893120198316e-18,2.9321044515698233e-12,4.3396233149154564e-17,1.0300042643234897e-18,0.0,0.0,0.0,0.0
img081,1.133932234832446e-10,3.004415651318565e-13,0.9999999992852125,0.9999999999767563,0.00013083455151516242,1.2527795363399224e-06,1.1258239644169528e-09,1.147713727953691e-13,7.418873463310403e-17,2.9835131697097045e-12,9.123576734861952e-17,8.846316838297885e-18,0.0,-2.2550361389656324,0.0,-0.1550220052440885
img082,1.5289563448848052e-11,2.845458374516309e-12,0.9999999999407583,0.9999999996716925,7.87406537154406e-05,3.99969605983354e-06,1.5175952563076022e-10,2.985568035213352e-14,2.1766318914921622e-17,2.8259257531348015e-11,1.2383710927722782e-16,1.0711899092731228e-17,0.0,-0.9339572000308216,0.0,-0.09953313749051484
img083,1.5925914677833664e-11,1.015435060344623e-10,0.9999999999060736,0.9999999825005321,0.0004052671574735993,0.00015869226625157582,1.5864720232990275e-10,5.548733677163517e-14,6.474241939436388e-16,1.0126006090450171e-09,3.535977522160096e-15,5.424307491927734e-16,0.0,-0.5056669855631215,0.0,-0.2653087809654523
img084,1.4972006082388212e-11,8.818306382121945e-12,0.9999999999365674,0.9999999992566366,0.00014103051194075717,3.3299423682505164e-05,1.4857809443548093e-10,3.9016903486424865e-14,8.48996353461972e-17,8.757484644919274e-11,1.2766000199631547e-15,7.214899203304377e-17,0.0,-0.8531071952143741,0.0,-0.2404714305757092
img085,1.346124205561206e-10,3.806138805101933e-11,0.9999999989975228,0.9999999965444274,0.00046657507674633704,8.63007449927588e-05,1.3313277916588558e-09,5.95010673186735e-13,6.026559333518513e-16,3.7685814857028336e-10,2.3431647286910094e-14,4.785527605031287e-16,0.0,-2.631900593893421,0.0,-1.262605744105918
img086,6.831542711360119e-12,1.5930996017347525e-11,0.999999999967772,0.9999999983384468,4.429659536007522e-05,7.668500630365624e-06,6.837141835666269e-11,1.6865821859825538e-14,2.5691037279149188e-17,1.595563641573288e-10,8.020603924474132e-16,1.8607956651918364e-17,0.0,0.0,0.0,0.0
img087,1.5765153118788323e-11,7.651242965053867e-13,0.9999999999467516,0.9999999998606313,0.00024871508056729176,2.861370894353525e-05,1.5642685599606804e-10,4.832290534960286e-14,2.0611278143452073e-16,7.596105372039e-12,7.458726496486478e-16,8.656323134108818e-17,0.0,-0.6441333681941608,0.0,-0.13858796480976543
img088,8.207518512298211e-11,9.219278691970491e-10,0.9999999998551009,0.999999902280004,0.0016485587151123995,0.0006438997013383653,8.098862748530215e-10,5.327081216212666e-13,4.506411055314115e-15,9.115013391266146e-09,5.2520961079784796e-14,3.657283364186345e-15,0.0,-4.91270402807096,0.0,-2.9191594297898
img089,9.59446272542922e-12,6.513607817741651e-11,0.999999999876618,0.9999999908665352,8.720832859746052e-05,3.36714703714051e-05,9.602690441570498e-11,2.228629298406426e-14,1.2957163658425346e-16,6.523719565383858e-10,1.9656306249775635e-15,1.1325979782588843e-16,0.0,-0.1888293879354609,0.0,-0.07120216670610718
img090,8.682306977763408e-11,4.5269516893047015e-11,0.9999999908071192,0.9999999902306957,4.6930679759950754e-05,8.28631252195536e-07,8.610116271400469e-10,7.314196132532448e-14,2.4211077658978445e-17,4.490434290693814e-10,3.1915986268394315e-16,4.243226129986698e-18,0.0,-0.04936816074635253,0.0,-0.00443185116876077
img091,1.402240497481913e-11,2.7506100211904875e-11,0.9999999999589605,0.999999997036195,0.0001800720292337107,4.80392088789834e-05,1.3889093907420462e-10,6.771166352194235e-14,2.2251997920416336e-16,2.728329761522238e-10,2.9266279709247855e-15,1.864291867316559e-16,0.0,0.0,0.0,0.0
img092,2.6979508336242376e-11,3.2816394649745704e-12,0.9999999999640475,0.9999999989919893,0.0015028365923947893,0.0006309020982012463,2.684195440154757e-10,1.5869255667005668e-13,5.3137045014496884e-15,3.265198021536728e-11,1.1303161503527239e-14,4.159750839263188e-15,0.0,-0.33009211785775594,0.0,-0.33009211785775594
img093,4.299402862307144e-11,9.964447983186831e-12,0.9999999998448342,0.9999999986706917,0.00021074136766429362,7.499941054011208e-06,4.299157124522408e-10,2.3195811668190976e-13,8.01628478101645e-17,9.979725120560774e-11,8.976271482458193e-16,3.834961422074012e-17,0.0,-1.2463631175179923,0.0,-0.32181642465992377
img094,2.4495131674010454e-11,3.729322706365786e-11,0.9999999987734992,0.9999999930122627,0.00011938667439737766,4.709860429851383e-05,2.4524399529336636e-10,2.929782763806587e-14,3.6072248503069386e-16,3.7350792338192946e-10,1.7607945208670938e-15,2.9524727862738534e-16,0.0,-0.10758092476167869,0.0,-0.04638115039356572
img095,5.587645573537391e-11,6.528722070970615e-11,0.9999999999203223,0.9999999889238204,0.0025042423127679876,0.001183243826976368,5.583698368207984e-10,4.0853051939256194e-13,7.03255109390251e-15,6.536635571324637e-10,6.471525862958506e-14,5.7689685110758964e-15,0.0,-3.725213905882428,0.0,-3.154649935709177
img096,1.5535239239313197e-11,8.205160528826948e-12,0.9999999999746573,0.9999999992120725,0.0006883320864918237,0.00010098242558846976,1.5505836909915834e-10,1.771524283420628e-13,8.840160748149685e-16,8.216879121690915e-11,2.6467750666400297e-15,5.132260645256724e-16,0.0,0.0,0.0,0.0
img097,9.479771483850588e-12,3.4834134980105653e-13,0.9999999999681377,0.9999999999560427,0.00017788867767416035,6.23379558455453e-05,9.391478440787759e-11,3.9156164554689196e-14,3.752389071705939e-16,3.447396033104419e-12,2.0543481631338007e-15,3.0806766526623643e-16,0.0,0.0,0.0,0.0
img098,1.4847005632372283e-10,1.382164561037475e-10,0.9999999998043803,0.9999999832720451,0.0043430380278257335,0.0023095864876388926,1.4700098178351277e-09,8.716485724547528e-13,2.199071028144886e-14,1.3704931602156676e-09,1.3688908020260132e-13,1.999175506179839e-14,0.0,-18.198650291555442,0.0,-15.812311587950825
img099,1.1224204761951986e-10,2.2919157321492216e-10,0.9999999939821749,0.9999999567764978,0.00037208942149601575,8.307700273723126e-05,1.1237110174890017e-09,1.4353875633630679e-13,9.405279667487109e-16,2.295422493520902e-09,5.362503957549763e-15,5.292196506253018e-16,0.0,-0.5797753646991981,0.0,-0.199876190138627
img100,4.9440919871073504e-11,3.0841520288099634e-14,0.9999999998485636,0.9999999999908593,0.00048220806540307014,7.517731414829496e-05,4.90667659151556e-10,1.1819705095770418e-13,6.429149483945052e-16,3.020653826760578e-13,7.158558767430987e-16,3.548074606183536e-16,0.0,-4.412259158269423,0.0,-1.3995288677435624
